comment,key,operation,latency,protocol,inner_k,inner_n,outer_k,outer_n,num_concurrent,num_participant
,967902317ebaac54d53770aa9ee91572a2372cbd5adb036c0fd938b5cdfddeec,repair,2.7415934,entropy,32,80,8,10,560,10000
,805ee9215d7b3f9fe71643e8147e438ae57bcacf48fa8af479e0d25c4c24a966,repair,2.5659776,entropy,32,80,8,10,560,10000
,ebc3a752e55656b91de54612fb581570e41ca11bea0a95469b686f27b51c032b,repair,2.8477812,entropy,32,80,8,10,560,10000
,71e1c3a8179d6aa4e4222fae99ec4aee5b70996e05ed872c797244b4fd7db6d6,repair,2.6978693,entropy,32,80,8,10,560,10000
,427554b75449a3e052e4cffa113349c40ee4daa660c6a8220d3501ad93e1a9b8,repair,2.794263,entropy,32,80,8,10,560,10000
,ce7a1f847037a82976e7160d19e0df3ffd6e1a8d55591671ec65600bf7de5735,repair,2.458947,entropy,32,80,8,10,560,10000
,ed1a4a59d82289c518d6e4ea637b7803a954fd5667ea66eb847d6201a486601a,repair,2.6642227,entropy,32,80,8,10,560,10000
,501b92b21f99d9de301b8aa56158351df1ad702909d8c730352644ccc0f3b6e8,repair,3.1757913,entropy,32,80,8,10,560,10000
,21ac617c4eb6c58091fc85699bd50e8262adcbd9c84e2d0d4e1a198e82276119,repair,2.5129862,entropy,32,80,8,10,560,10000
,951c41bff327d5347d5fcca135df4e1601bb6daa70346065029e8bca2d61f2ff,repair,2.4542594,entropy,32,80,8,10,560,10000
,8846620a60ebb7ebe815b83d8f3a2e57aba18ee41d91f15decb7513e37916246,repair,2.6361148,entropy,32,80,8,10,560,10000
,e9e4e826d884ae7cd4151c4fc09df3a889ea7fec189537f5c60d551d6d3d83ba,repair,2.9894738,entropy,32,80,8,10,560,10000
,08227ef75e6b69161d32f82776297d7886ae0efa428cf3a0be80452b2d5dc116,repair,3.1006715,entropy,32,80,8,10,560,10000
,7bcd8b1b461a6c90a48457c0905c286b7595d21c8b9d342df0873e24264780b3,repair,3.0309143,entropy,32,80,8,10,560,10000
,70eb2dd3fdefd15aac78faa10acf027d36f14c6acdc867d2a74a5a1612e9f717,repair,2.4728894,entropy,32,80,8,10,560,10000
,84c1c36203fabefbbb50bf9502a43763d5a821c8d1f1221eac561876b8742bfc,repair,2.9929774,entropy,32,80,8,10,560,10000
,1f9bdba7b8fe2dc99b9cedb120dfe62d9f235de4d0229fdbf14a1a35e9b36813,repair,2.5179403,entropy,32,80,8,10,560,10000
,46de10e65fb8bdf7ce3c6f8bdee18dd35d9a887110174489d8700756b7fa3554,repair,3.082754,entropy,32,80,8,10,560,10000
,962b1114ed168960627544caa4736af65107f5a03d4696c9a49ccefc2a78eb96,repair,3.1124182,entropy,32,80,8,10,560,10000
,197d8b36b87f41b1ee02961939840b5bb1cc4a0fa3ead16c55f79f8badb6a519,repair,3.0720103,entropy,32,80,8,10,560,10000
,896f9726dcb1824c2d2df5fe6b44d615c20eb9c6915b2b0af9ec50caa4bb839e,repair,2.6629002,entropy,32,80,8,10,560,10000
,0bfea551578df52f56751c0efaaec0bc4c212ff34e528dd30784bcc18b4d948f,repair,3.0599945,entropy,32,80,8,10,560,10000
,8d0ded62a5ca07ecd6f6cd7bca97261fbbec60861a3de586589c7f9780b8f62d,repair,2.4899974,entropy,32,80,8,10,560,10000
,78ed098a47a46bdb28c7c02f3cad1a8ce841c6c890c55ff409f645bde406995b,repair,2.5268216,entropy,32,80,8,10,560,10000
,9e5b5d8459aac1f23a8c6d2e3e6f771474672a2507c9002f5c37279b226168d2,repair,2.9426565,entropy,32,80,8,10,560,10000
,799a903e780b85612e19994eae547648f1eb1dfbe0a49a88e7dca90b1dd4591d,repair,2.5411353,entropy,32,80,8,10,560,10000
,c9eed646e64f53354e4d62690b51f0f1bf3572692b3b334e2acb550f11de6be5,repair,2.6827028,entropy,32,80,8,10,560,10000
,01c0b6ecf1b4033437f3c709033e5e5c7b041a652b911e1f48296b2395d355dc,repair,2.6493077,entropy,32,80,8,10,560,10000
,a5b61b82ab621d458a370bd5ebacd902d1e9ca9697518dfff4bb558ce91c62ba,repair,2.5886407,entropy,32,80,8,10,560,10000
,aaa4a563d8d76e96f7ec08f2902f8f8d2617d26c89b27f1a8e3c9b96d368e9d6,repair,3.219855,entropy,32,80,8,10,560,10000
,2a020a9f98913a28110edd6e306aac9f80b443424feec3861f0b1d0b6e8aca12,repair,3.2552133,entropy,32,80,8,10,560,10000
,2a19a6621edbd5b50d15b1a80c648bbb9d5bb62c2421aa5ccfa3fb4c3fd28f53,repair,2.75419,entropy,32,80,8,10,560,10000
,ffff4f209dcdfe08e23ec1271f33021a1d92a51f9a78b7f64efc98b1465af578,repair,2.4906595,entropy,32,80,8,10,560,10000
,56795f567ec7420f4e782619c293e5119261b83f7836526e8a68ecea7143d85f,repair,2.670971,entropy,32,80,8,10,560,10000
,1623734603a71b87fefccac540c0b68ebb52d4a37236cfd86f42d5e5b07c7d2a,repair,2.6630263,entropy,32,80,8,10,560,10000
,14f2355627e2e13c6a683ad45269e0301db0ead6ac13f5b06b76ae197c28138a,repair,3.0702035,entropy,32,80,8,10,560,10000
,dbd1c63ea1af05e894eb00c0e64bec4f7714ffe13d1f2e6c1317eadb8646e2bf,repair,2.9783669,entropy,32,80,8,10,560,10000
,9a3dc08221a66e026b72ba99b7a3f83aedbdd62fa9087a439c201c0e239500ad,repair,2.756222,entropy,32,80,8,10,560,10000
,97caeed12136675ef4a470c0a56f8b328100b7cf4f67c99ab19a16df73aa5d2f,repair,2.9808052,entropy,32,80,8,10,560,10000
,75de0c142b408d4a46a5c9d23e994161e62aa630c020f95e8d353b7cd005b9f6,repair,2.5350707,entropy,32,80,8,10,560,10000
,1a5bd988663fe3656e93fd31da2cb7583fbae3b7eec56912acdc126406eb5fba,repair,2.5572972,entropy,32,80,8,10,560,10000
,333f6d79058528cca71e77e93d2fad289770b379df7bc9bd1995318a89c3b49b,repair,2.5067668,entropy,32,80,8,10,560,10000
,2cf9df3230ede7c003168c983f2f5fc37673961c0497367eabd09639d8566c32,repair,3.0947454,entropy,32,80,8,10,560,10000
,6d362a2aecff40c7ac3cb809586d9260497f3e5e92ef9b38fd8788cb24709aea,repair,3.0251358,entropy,32,80,8,10,560,10000
,23b05192109a3d1e29e17eb310de22a15bc02b2e05f548b135613946fd40b5ce,repair,2.680506,entropy,32,80,8,10,560,10000
,368a4f7a547bd605f056b92fcccbfb5301197fff78d0081f292fe135f5e945c1,repair,3.166884,entropy,32,80,8,10,560,10000
,8440bf545d8fab857e6633ec611afefc5a3b948ef76a3c169fe9d74e2d804b02,repair,3.0991204,entropy,32,80,8,10,560,10000
,90961b380b55bfc70360a0ee172c273f60595177997c87883aa0efd001bc49cc,repair,3.2415931,entropy,32,80,8,10,560,10000
,342f78d4f7bc3c1e4068d48d8a11d713d4f5816d3158ccf447110c3c2dfb2d82,repair,3.1342108,entropy,32,80,8,10,560,10000
,40e7d478ee82d6dcb2019c0caeb530dc929e7b15b036203ba431c65a3a3a5a29,repair,3.061742,entropy,32,80,8,10,560,10000
,eb292d51abef0f28b1e7adfdd3c5fc662ce9e5dad74bf715d408f239bf7ebcb4,repair,3.1947336,entropy,32,80,8,10,560,10000
,f4c99a74555ec7271933b433a2e2fa50f655a1b49ddbba02fe646f07932c3103,repair,3.0934587,entropy,32,80,8,10,560,10000
,de6222370806e0201266c615390cee07883e4978fca983cf3b2a6418615d1f77,repair,3.0128953,entropy,32,80,8,10,560,10000
,8924120478fefd79eba40836a1af73ab38cc89b6dd763db2a0816a0496adaf46,repair,2.964652,entropy,32,80,8,10,560,10000
,d29ceced9f8c046184d063c3ac936d4c7cd8f30c3f20c1ceee046e55d6b79426,repair,3.1822946,entropy,32,80,8,10,560,10000
,0cdee623d5edd4a14bd7a063446174ab3d9a7b3649a604507a071da33abbdedf,repair,3.394868,entropy,32,80,8,10,560,10000
,7e1142f4bf7a16a9679dedefa7b10e6a3e443a801e3bd0c6bd2e127e686bb537,repair,3.016969,entropy,32,80,8,10,560,10000
,c012c11c3572e1ba0b18a91312c4e333a05d9ec6331c1927b6f056dd16ee0a4c,repair,3.2591422,entropy,32,80,8,10,560,10000
,f6d317ad289248ff1cc956825fb101f063617b8af75f4315b7ab071744cb2395,repair,3.4512656,entropy,32,80,8,10,560,10000
,2c340bc051dc95c44b013ade1d3f58a31d129f9c547367241758de58b2bc4b09,repair,2.5636325,entropy,32,80,8,10,560,10000
,0c919b7e46dd10f913b4f232983521c42725f65993574648deeba4ad0c70af70,repair,3.227523,entropy,32,80,8,10,560,10000
,659a0b95108c94100a9eb82a56e32d21598a8a613ca7c48f166cb8cd853bf8b3,repair,3.3328545,entropy,32,80,8,10,560,10000
,fed5a1f49510c8bd10e43d44b543f55d15d6d2818ff8ba81f1ae9b7de533774a,repair,2.9477227,entropy,32,80,8,10,560,10000
,5dd0f71116ed3e152e0fc5878f36266f2382c46fcc219e27fc1c5344dd7ad24f,repair,3.1558173,entropy,32,80,8,10,560,10000
,05243c5fd8000275d6172fb5ae7d5876798d3540a883249be0d171e6289def2f,repair,2.9067338,entropy,32,80,8,10,560,10000
,60fcf5acb9af6e5676082a23962ad88f3fcfb28dd66f672c9d59d510ec206ca4,repair,2.9171646,entropy,32,80,8,10,560,10000
,2a52918ac3a6ae84c86bc5ae3714ddbb4e81a750142435852539a87e5ad6545a,repair,3.3546212,entropy,32,80,8,10,560,10000
,422aa571c031d9a6e549d613518f13f6dff88b1528ff8fd47797a0536393d490,repair,3.1794975,entropy,32,80,8,10,560,10000
,29684419e0d94e72674f9dfe26ce3bb8c86e16f204a49f5119383495161c1aaa,repair,3.018706,entropy,32,80,8,10,560,10000
,671257c1502979f51e77a7cfd203946dd0a9c2d52c6c686ccf76cded13efbb51,repair,3.262315,entropy,32,80,8,10,560,10000
,0a6e4b991770f04004e092ac5aa63f3de6c67b3825ede618957568a9e870d367,repair,3.084554,entropy,32,80,8,10,560,10000
,290114a71f26e537fedb3b8040ff9f6cb942fbb729a4eaf4e21953361c0b5932,repair,3.1304462,entropy,32,80,8,10,560,10000
,0b0a1769fc783b62f18c3932fbb21a84c2fe5b2111729f903d9f581bca64739a,repair,3.0446036,entropy,32,80,8,10,560,10000
,25bec59cfbc7317da40a508fec1be93910eb1dcf4421e30d2422432cb06bc8ab,repair,3.2208118,entropy,32,80,8,10,560,10000
,5af8aa554a70881a4ee2074f420774d49b0ff6f7d8731843cb7d5f03662f3c4e,repair,3.1671927,entropy,32,80,8,10,560,10000
,abe710b7d9836f4282ee34dc16f1a15686e61abe9d2efa0848036f734bc97c1b,repair,3.2323465,entropy,32,80,8,10,560,10000
,925f150aa782a6f6f286ef9abd05ec53558338e312a02f18b224571237283bfc,repair,3.1681516,entropy,32,80,8,10,560,10000
,dfef7414e148555fa07032ea15f63509b5edd12df471488b9081b61326f0bdf7,repair,3.2867427,entropy,32,80,8,10,560,10000
,c9fb68df9f721f3d676c6a35505deda5f09da9ecd46eb42c69ea789eb8b78131,repair,3.060402,entropy,32,80,8,10,560,10000
,917d17dfeaccc168d0366c82e9babc800a0818fd54ddd4857e07bfcadb9a9cd2,repair,3.0476508,entropy,32,80,8,10,560,10000
,b41281c4a84aa78e409088dd69fdcd88b2db4f9b7ceb9d52689cc01eb794c16a,repair,3.1486459,entropy,32,80,8,10,560,10000
,b2aeee8ed02dca7a50732a3191719d2cc4a082e2d7bd5871cdfd6772d5083827,repair,3.193392,entropy,32,80,8,10,560,10000
,33973ac95a4c307dc216ea184d299a65b0bc2c9756e8e666c98a88b8a3662caf,repair,3.4694533,entropy,32,80,8,10,560,10000
,db9eaf47cf3a818374a7bbf549731b209689a074a767cd90a71b651a8e84c55c,repair,2.9797895,entropy,32,80,8,10,560,10000
,0faca9eb6cc24f9e87398739fc8b7364a3f5ce751b87ebe5b7ad0fb7d768221b,repair,3.0188644,entropy,32,80,8,10,560,10000
,a4a047fb3a271abdb087396d498331f570010c3de05fbb8037a002b5dd0bb124,repair,3.1874638,entropy,32,80,8,10,560,10000
,359502b4fd44daed69b00b687d69ac3954defc5fa7b9c429c99ee921471b61b9,repair,3.5382442,entropy,32,80,8,10,560,10000
,064bd3cd57c4fe7607b092e51bf6ddc2d25d35e6c4a8e93cf342720553c4baf1,repair,2.9546561,entropy,32,80,8,10,560,10000
,c0495860bbaf4b5ca58402e46f7448b671dfbb52a1ac719fa78c2b067ec7b461,repair,2.5890374,entropy,32,80,8,10,560,10000
,6ed073d415dadf28b4eafef411e9bf02acba2e3257d653b8f733190cedf6c661,repair,3.5563989,entropy,32,80,8,10,560,10000
,abfb6aaf210044c82fc86fc82233704d09e3d7d9c8ea83f78ada4231d449be1e,repair,3.1167748,entropy,32,80,8,10,560,10000
,fab43471cf255cb6f8582333a26f48f14b5499eee33e3234fdbebd831a152b55,repair,3.2377496,entropy,32,80,8,10,560,10000
,ea1552c785fa8c1f2b26c9ccd79f141778cc8a1deb4293d742ff044996fe14c3,repair,2.6907063,entropy,32,80,8,10,560,10000
,bdfd1dd7889eab61288275a595ca7d935d08299537a9ae87cb0bd8dfaa85429e,repair,2.9258075,entropy,32,80,8,10,560,10000
,fa942b56828897d12fb8b3251d9f3d685dd5f76720f26fb5ae057b80b50f5046,repair,3.1740456,entropy,32,80,8,10,560,10000
,44069b669a01b704ea5644ce8f31a059d7f7bf1731a47909e14c073d399cd4a4,repair,2.654595,entropy,32,80,8,10,560,10000
,2f118970ac4489ef4bd2ed068191f13277235a8924cf1fab93c28ab41a2c3834,repair,3.026627,entropy,32,80,8,10,560,10000
,2d816c5a2cf5000b96ba90096ce0f118c754aecce468f92dea524d438e985c67,repair,3.7484808,entropy,32,80,8,10,560,10000
,90ccac02db7afacb94b8c3358d68810f0565ffcb31d340f666cd4f5d5f3ac8a1,repair,2.8976157,entropy,32,80,8,10,560,10000
,80357e32e07ed0e6fff99baf062f20f4be86f967d60458e95d41aa89bdc01eea,repair,2.9413366,entropy,32,80,8,10,560,10000
,917e1465cd480b91f4f10708305428184cfb86ca823a083d69e073339c0d5b0f,repair,3.2687042,entropy,32,80,8,10,560,10000
,0446ccb5016e44da18bc4401e279649b680ddfa07a2f58de4d981da133fa2dde,repair,2.7497544,entropy,32,80,8,10,560,10000
,b6bf4d52d16274ab2d412a536e990f56a29413da6806597d1aee6044b0d71091,repair,3.2100675,entropy,32,80,8,10,560,10000
,f3891eb9395021e2cc9d1d3afb6b8e169e59390ae833512296cb781154393587,repair,3.1495118,entropy,32,80,8,10,560,10000
,7d25890bd1bc1053cfa76c94d169e3e553643ce6d2bc35921acb406b6c14740b,repair,3.1787736,entropy,32,80,8,10,560,10000
,8a2e9b0afa559ef79b5d4dc80d601e3556fe189c8a7f9a85951b72263a609878,repair,3.2952304,entropy,32,80,8,10,560,10000
,782b3e143329429aeba72559cb4406a1cc4cbd3aa874daf6d223dab2c29c6c5b,repair,3.7858362,entropy,32,80,8,10,560,10000
,b26a52b386489a83d165939f929b41b11467c183dfcde78e24ffa35043678a3f,repair,3.6515117,entropy,32,80,8,10,560,10000
,48600a2cdb13d7c20a8c02a99c65ae654759b21288f08fae290e323fed25e3fe,repair,3.625622,entropy,32,80,8,10,560,10000
,8221f8c129acfb10a70f91bf8793957feaf894ae445c911695b849cf07336693,repair,2.8615932,entropy,32,80,8,10,560,10000
,7eaa600e3c9d3f7407069c69d1540e5ec3ff572a771608fe47d33a6fa67e18a9,repair,3.5703661,entropy,32,80,8,10,560,10000
,55f2c0881e40b40d8b7d6ef4ea3dd79a38f47a66eef7c880663b0fd8679308a4,repair,3.088834,entropy,32,80,8,10,560,10000
,a92f28a8497afbab1c39654341616e610acc51ce71ce6f4051ff459e6ee290fd,repair,3.0887146,entropy,32,80,8,10,560,10000
,d1f0204f239b943a2b6b4902305a09376fdf84f2d981c89ae2989926ffc154d2,repair,3.9548838,entropy,32,80,8,10,560,10000
,c421a87acb3de09439ee72f1e06469131df975b63ad2c0139bf83dab2c6f51bf,repair,3.841341,entropy,32,80,8,10,560,10000
,5085ee28d0effa6d9e4b77c711624bbc472820d4c41aa0a7224dcf4f906edcb9,repair,3.3077152,entropy,32,80,8,10,560,10000
,f1717c62cfbaf8322ee5f98f707a0423a4f600454f9cef2667bc407f3b579f28,repair,3.863592,entropy,32,80,8,10,560,10000
,dadcc7a68266d64acf8a5eaae36fdea1a0f1c77e1697654d191ec0cd10cc1558,repair,3.1149879,entropy,32,80,8,10,560,10000
,4014eb14f44ad67c1da812c0530d3b36e36d90b8fd2289f7e363e849705aab08,repair,3.291568,entropy,32,80,8,10,560,10000
,83008ae158fe25dc3c7b1ad345fd08603bebd04eac912405787ae7967e73a476,repair,3.090106,entropy,32,80,8,10,560,10000
,b4ca34c0d684dbb9c94332d7c1eaefde3372747c85b3ebb871613de27f57e853,repair,3.1858993,entropy,32,80,8,10,560,10000
,ac2a82d5a7888ec3c26a16ab87dc5b32d21a31e3ff20b28f0bc86658644f9983,repair,2.6524687,entropy,32,80,8,10,560,10000
,0d6862f7d70c8dc95de4183715d52a962721b72a29359afbbd49b7885f888528,repair,3.6532288,entropy,32,80,8,10,560,10000
,f6b4f22b0224715b8b793c91075adc7c91bf4753f8cb3dab9a8f106087974829,repair,3.4645295,entropy,32,80,8,10,560,10000
,947b66e75e0396740a1f8b54a61dce62e422d733e0d12bf46fb93789140a9bc3,repair,3.129369,entropy,32,80,8,10,560,10000
,c43e0a50f871766646bf9d15c7a2ef3fc991f8d2d57eb501225802fad91d9ee5,repair,3.2273588,entropy,32,80,8,10,560,10000
,c045c52445cf80dd9dce4512af68ca62707b812200cf317add72be0296116d03,repair,2.8402016,entropy,32,80,8,10,560,10000
,90584992851cfaea323c2816db6a82dfec79ad097677812b7cdeb007ed2addba,repair,3.5808759,entropy,32,80,8,10,560,10000
,63617f39e73c092ebe8accfb1cd9aac0922ed029cca5d862b1c608c4f75ebdbe,repair,3.3825738,entropy,32,80,8,10,560,10000
,7afc672b130b54bc616c94a8ccc4fc7937a4e9388e5305f1fc6b031e4c69eb69,repair,3.2157147,entropy,32,80,8,10,560,10000
,b5f4d2ce35e9e3118105f40732b0d580a9e600fb7bfe0dbe8f8afb343034ad0b,repair,2.9836113,entropy,32,80,8,10,560,10000
,d0006f3ae06ff54a276d016ec030f720a386390278a691cfe9079ad8f4b15333,repair,3.0645294,entropy,32,80,8,10,560,10000
,848e46ff32a5988f9c17e8d3077057a5aa4454a23da3a6903247b5b31045a1d3,repair,3.249713,entropy,32,80,8,10,560,10000
,f803e544f03e653fed2c5a7fd6017a4935b721f339dca141ad623208214234ac,repair,3.3841913,entropy,32,80,8,10,560,10000
,82519ee14c1552cfa242d8cc5b5c39d6ee7d2c5105edb0c5acb5c89120725d4c,repair,3.3776522,entropy,32,80,8,10,560,10000
,d19aaa5ed202160512fd7786eea298c1e8b6751910b8fedf141524b9aa6febc4,repair,3.1942556,entropy,32,80,8,10,560,10000
,e3942da19801aaacd1ef640e9e34257e47c1e03232d66b6202346eeaf0e6a8c3,repair,2.9476407,entropy,32,80,8,10,560,10000
,c21029836d8d8b33c0f35552fe3e17232e449ed35a6c6491ad6a23a41d7a279d,repair,3.768948,entropy,32,80,8,10,560,10000
,2766543206ae0a899c74f4b4400edd3c0b61c88c672e18aca385ea43e7c17fc9,repair,3.308466,entropy,32,80,8,10,560,10000
,34acb21f8a1a5fd8db285137d8ee836132441acdd02cedf1ea5beb47364b60d8,repair,3.446871,entropy,32,80,8,10,560,10000
,da6210ecaf5ffa39990c583ddde446b4962b0cdd5b634c12b15c12ea898cf1aa,repair,3.1934175,entropy,32,80,8,10,560,10000
,edc7d58f312d97707a2152f582899216b401fb206e522c07ed67964de82faeb8,repair,3.0758579,entropy,32,80,8,10,560,10000
,1478fb9255034b1fdf95330538057607151796eda6b04d40b99954c89eb66025,repair,3.1519263,entropy,32,80,8,10,560,10000
,e8647d6f5a3e302e6cd77bec4edca48af5360cedde464e79ddc321c39a5d023b,repair,3.278128,entropy,32,80,8,10,560,10000
,de6780dc5eb3435d1b60acf9af9693640bfcda85378e9066d74b4a77bb910893,repair,3.3804257,entropy,32,80,8,10,560,10000
,41a66fe80e05293f9b7ea4db5518b24ad6180c0106b3f08d024e912c94ac390c,repair,2.8925624,entropy,32,80,8,10,560,10000
,4cbdff920de94b4cd5d39599667f5628ea58b862308d6b5883bdf0e4a868f9e3,repair,3.3983688,entropy,32,80,8,10,560,10000
,8d96de59fe90fe0a974e10dd270e22493204706b132e26ea1296d2e9e84eb94d,repair,3.6522965,entropy,32,80,8,10,560,10000
,f22e20c59b0824ce4658313168f85966564fcb5aa0a5f08479e154094bde1305,repair,3.5361884,entropy,32,80,8,10,560,10000
,b39bc2a68e3d157b888e6b6ab51f8f6bcad78fc97909af38101954c312fac4a5,repair,3.417208,entropy,32,80,8,10,560,10000
,d05be9b3d5bb967470e3270e61e6cdedd0816fb8527ebe34174316777854ab90,repair,3.4365342,entropy,32,80,8,10,560,10000
,c17699fd5f3ecfe0c8570f616ceedb52012df121b4e8e7b2735e343b23024013,repair,3.059712,entropy,32,80,8,10,560,10000
,08b9ebe925ee408a304ea2007ae41291d019a149698d9e2db9986e4125761da2,repair,4.1230736,entropy,32,80,8,10,560,10000
,0f349f8a57f38cefbf35d791adbbd3407393f474270697d21052365c944eb7e4,repair,3.49641,entropy,32,80,8,10,560,10000
,dd928662c00329d7bfd89c171e1ea1d441c7a575fdd9e0fd36f142f117595330,repair,3.149946,entropy,32,80,8,10,560,10000
,0a960c038f71bcac374061db2fcd4f34bee9f7d965ac6d6577ab6bd98eee9221,repair,3.4250622,entropy,32,80,8,10,560,10000
,f4ef693deadd1804972fb619c2e00dbbc11c4cf40a1045241e5c3fd96f000a75,repair,3.2111294,entropy,32,80,8,10,560,10000
,0db1320557d498c5144cda95797458eddffa01f345358c3e987f91f8c95656f9,repair,3.5445104,entropy,32,80,8,10,560,10000
,2c1ee56c83422e46900605e762c2f97bd69214f545f188041ba3e8fcae3563e9,repair,3.44932,entropy,32,80,8,10,560,10000
,fcb52753729abcd343a11344cc5bade189f7959ef81eb9961e9fb08bbca8d24a,repair,2.7514064,entropy,32,80,8,10,560,10000
,4f43c7141f2de4b460d9eed4b1a8b6211a0bf0f9abb98b1ffd4ad78fbea80cca,repair,3.437975,entropy,32,80,8,10,560,10000
,54f300e707b0c156582e9c60faee9d82d0cacc751c0c496c91ab7366cbb761c2,repair,2.6790164,entropy,32,80,8,10,560,10000
,b7d813b10392fcd8800aae8591d80220bcabc36879bb5c327ad962aa1e759b45,repair,3.846443,entropy,32,80,8,10,560,10000
,2b7fd0f662bd00254391c7f1306b9ff342f26bdb99d2340106d6ac18144bf365,repair,3.2598462,entropy,32,80,8,10,560,10000
,7f4b2039ef4f1181ca2568945ca1f6e1d743c0b794b69e3e0bf00f3b9d2e31df,repair,2.91659,entropy,32,80,8,10,560,10000
,e7dccb00cb75ad256e4d7d8c1f4a35fc054acc336de72cb2469ca7410a20f164,repair,3.2596607,entropy,32,80,8,10,560,10000
,281d8f1b64bcc4ea79523f5c057e2bc167fe39195157c4334a1a95b479bcb6af,repair,3.8183103,entropy,32,80,8,10,560,10000
,fd67376f9ff86f80404c0f382325db04fcc46a199e0535767834eff72efb101d,repair,3.2910976,entropy,32,80,8,10,560,10000
,ccdb34753b4e9929ed464eda3ec89120be8760121138fd57253fee1db68258c6,repair,3.6074808,entropy,32,80,8,10,560,10000
,08c6653c9010ac939e3b7c6bd923bab17f67bf59432eaa46d4b1f8a76dbb23b1,repair,3.3898776,entropy,32,80,8,10,560,10000
,1b7d8b245b419aae9e192d9721c9680be2e28925eb90221f0a6f0bd383bc93c4,repair,3.0409968,entropy,32,80,8,10,560,10000
,fbda538b6b62ff1ad94199530e64b060d66d317433424a0a07840afb35dc442b,repair,3.488629,entropy,32,80,8,10,560,10000
,da1b3ef9c5bb231084ae022a38be6381ec07a5e24e8fad03b952eb2e815595fa,repair,3.721968,entropy,32,80,8,10,560,10000
,06130ef51fec07b09557448ebdc81b4ee26144f1ac8dc77270f382aaf7e73d1d,repair,4.062489,entropy,32,80,8,10,560,10000
,048fd88a99b3ff557814e6b2835bf5163a9d59cd3ab91a9e581bc681e1437477,repair,2.856191,entropy,32,80,8,10,560,10000
,7b73a58dd070a389b4a1b430b1d6217b90f49b49617f88908bc06ece9a9602de,repair,2.775313,entropy,32,80,8,10,560,10000
,d42b7859e0541c2a589be0e25ec9b76ae181cd6f4813717c1a57472e07fe3a85,repair,3.692731,entropy,32,80,8,10,560,10000
,5b44bb74f292fa5db845b3014212834465f4b69fd4af5fadaa3b718b2a4b9fd2,repair,4.106666,entropy,32,80,8,10,560,10000
,2368691bd409f0d3db96efec3b9051ace34b99d105efa79dd240c1882745be65,repair,3.0682628,entropy,32,80,8,10,560,10000
,e34648a9b7abac967b890414427006c53146052c64ed58029e9afdc089649b95,repair,3.374174,entropy,32,80,8,10,560,10000
,c953faa51d590dce133a611541e60f7960f8387d57404ad7de4713ac1558622e,repair,3.4121108,entropy,32,80,8,10,560,10000
,e6526d048d4646bcd4429391075e2a1245f199cebd0f86fd38654a0b7cf5b34a,repair,3.5899086,entropy,32,80,8,10,560,10000
,7a3acf5e4154bca09696a2c53ff5216dab4e7513a24196bee6956cc0ce3bfdda,repair,3.4839385,entropy,32,80,8,10,560,10000
,16b72f3a22d7c961d09989661a685897b57d8dd2f094e748f884b3aaeba61c6b,repair,3.0707576,entropy,32,80,8,10,560,10000
