comment,key,operation,latency,protocol,inner_k,inner_n,outer_k,outer_n,num_concurrent
,827ea3a554dedc678d6fac9abb1abf76f852fd01c66cd2a24c9eba5b80d036cd,repair,2.401308,entropy,32,80,8,10,160
,9d4cfec0d7949a0558a164a8d74d9c3d22b77a4bb166bd45762d3ba1451fdeaf,repair,2.4284558,entropy,32,80,8,10,160
,e6ef7dee4235ec30f6f94615bb9eac39dc6895e1fa4e26e4a177f4b889e71d80,repair,3.0456834,entropy,32,80,8,10,160
,b58eb63dd36b6ba08230dd94deafa0f967ed9d78b86c1cb78d736c11133cb2b3,repair,2.4437046,entropy,32,80,8,10,160
,034d6b5549a481526f0ebf389e4f006f4a7b9a391044b187526f1ce3e28bcf16,repair,2.9788032,entropy,32,80,8,10,160
,eba9f39dceb978d52fb40a4ae62dfc3702b77077fb43afe8567a59b0ec976512,repair,3.3727994,entropy,32,80,8,10,160
,bfbc35077d152d343b55e881990b58eff9e19cedf7bf1a2895286ce0405de425,repair,2.7437458,entropy,32,80,8,10,160
,b3194d622d28cc038c9ec18c179036e98453b94f4ab27bca5c93b86969441c1e,repair,2.5870383,entropy,32,80,8,10,160
,1b507ff497f3119a212666c3f7757bf1b721223ccfbae3d48ebb454689c9339b,repair,3.1615436,entropy,32,80,8,10,160
,302c588e9e563b25d9a1cc1e5ffe717ff221035bb816eb76d893150b21c5c21f,repair,2.6299438,entropy,32,80,8,10,160
,d6eda9c6540333c61f6851d00bd5dd55c2d3e99bd5311a61519c355df8b4a281,repair,2.5353491,entropy,32,80,8,10,160
,992d8b816880cfd8e781272d6de5294f0c694c9624c34424f88c3fbdedf62574,repair,2.9545639,entropy,32,80,8,10,160
,441b8893b2f9862f882a399d0e47d8d5315e855a8bbefd70e69513309d0fe809,repair,2.5522323,entropy,32,80,8,10,160
,da75369e8a44f4437dadecadfed3ff4de9b68b31616b21e7118333f6a782922f,repair,3.1240954,entropy,32,80,8,10,160
,9815e4333b5d63abc2b3691f878db531106f2a4bb63ffaef9e70fceb3a9aeaa6,repair,2.453089,entropy,32,80,8,10,160
,bd2aca9b09292d94111f74e73f9bfbb1a93f29e7530749b8b01029e8e28eb30a,repair,2.9545858,entropy,32,80,8,10,160
,0c518c9b9282646deddb701d936de2003b4b67c5f834181bb4229db46c927944,repair,2.4769049,entropy,32,80,8,10,160
,1568ceb89481cbe04ebd3cd251d64e10c2dfc23e1c1576f0b06080e1465da7fc,repair,3.2181423,entropy,32,80,8,10,160
,d24c1c2cd47eccf0038c8209c60be0dd6e5619c3ae0dd525e05e149d1c274c22,repair,2.429035,entropy,32,80,8,10,160
,b99b07a2598e1414ba6ded99cb51c5352a34a6021babf37c226d71846a5e2ca6,repair,2.9690292,entropy,32,80,8,10,160
,ee63b79a1e7e8270d489028fe66af0a6bc787f0b071e15b593629bb26c4c159c,repair,3.1511693,entropy,32,80,8,10,160
,a395499a16fac2f7126810ea4a7f0d3add9d7a2791e2a1067a22f0efc4446709,repair,2.474235,entropy,32,80,8,10,160
,850b245e6700cb96837835dbf4d6977ac3b2f0cdd194354fdb01e3e87be57bb2,repair,2.5836759,entropy,32,80,8,10,160
,021af64141880f1ee5300c871856284641ea231ad3b4d236052a5660bd2965da,repair,2.913579,entropy,32,80,8,10,160
,b893d9f468d6ed7af4b97dd703208317f8be78c3d43cbd780952fd3cd72e7a19,repair,3.3323023,entropy,32,80,8,10,160
,b2497ca9301503019f48299e5bb99dd0b390e22ba5865d5742d86b1b9a48a027,repair,2.5665708,entropy,32,80,8,10,160
,a4d15159626594c83d7e47cc5aba767202009fcba88d064a5b373f016c8e2d88,repair,3.1030562,entropy,32,80,8,10,160
,d6a9fe5ec2a464eb6f2e5c964c941e40943af7ab8d686a794ba1ff5d1070913d,repair,3.280572,entropy,32,80,8,10,160
,8332fbf5dd0d37e952d6d0c8b80e6fc08c25068d22e800a9fb46e0f20a2df2fb,repair,2.8834937,entropy,32,80,8,10,160
,f64b6effd3ca0a1aea6fae1b90a127ee78714b6acc4560ef744ae87bbd7a435e,repair,2.6167092,entropy,32,80,8,10,160
,93928bf1b3e2db9ee7abe8e92c61f9cf5e3e434079be2a99a3a0584616dbd57e,repair,2.6780934,entropy,32,80,8,10,160
,587027d5bcccbd3adabdaa0593e4ed0336de2438848a66afa2de0c99e05b1322,repair,3.73096,entropy,32,80,8,10,160
,5b0287ae850ca365f0f45243bfb00132dabf7ca9c60275e1460d14a79e14bd5a,repair,3.30024,entropy,32,80,8,10,160
,72f5ddb8adbc6368111b4180eda602c2a4360cf703429588565658be8fb81382,repair,3.0217428,entropy,32,80,8,10,160
,d3e9e6c24b692738c3c32977b50abe524e7f63de78601e55789a55ae37b57c67,repair,3.1383917,entropy,32,80,8,10,160
,3f9d6292a3c9d08ec196815263ff40efab66b7cc79a51150b4dcbeb7045a32d4,repair,2.400707,entropy,32,80,8,10,160
,c758a1597ac5a97a9d9cfbfb0aac4fc5c4cf56908dd4b781e01f136f78a86252,repair,2.4585555,entropy,32,80,8,10,160
,5a7409c7cf14f254189807d49c5a06311ca4cea2c3f75984958e2d25eb67f427,repair,3.3153563,entropy,32,80,8,10,160
,058b388092082a84e9087c983dbcda7a6b9039b7674ba668e84971fadcd9097f,repair,2.3754663,entropy,32,80,8,10,160
,636806353ac34142d9239e1a74e321592f1ef11b4bf19cb955f2cec6c4cc4f9a,repair,3.0365448,entropy,32,80,8,10,160
,42efa463bb2d2475d20b9f29fa70f85ab6129b28e79ca0b0f4c5df86aebab149,repair,3.180791,entropy,32,80,8,10,160
,a10c76c4aa04f6073e264854a36ca337d7978bf2c5266399e91603c18abbdcad,repair,3.0633256,entropy,32,80,8,10,160
,7af0b68534638413e1bd68e2ebfbcbd0d1c5df82c4bd95c2e0a51ea1ae4deb28,repair,3.9599953,entropy,32,80,8,10,160
,346246dbc549f82f4a0dd977def579227f86f253c2ead1b90ba2fa2341338b52,repair,3.4251595,entropy,32,80,8,10,160
,739558d22bd97e74eeee27cf943c3ede256e05c6e34fac71f3f1807b83c9297a,repair,3.4465375,entropy,32,80,8,10,160
,ac62c0daf759b13a60de51cb71ae4313ac6f4bd975ebe603154137e6570fe49e,repair,2.4838772,entropy,32,80,8,10,160
,3c6c3e27696ee97a46dea1c282d26925a13ed81567ea94c19fdd98cdcfc92053,repair,3.484206,entropy,32,80,8,10,160
,36a82c753f726bcf056ec99969d96c6f80d0187a1d530a604b496d61914c1860,repair,3.2535577,entropy,32,80,8,10,160
,c672e15dbb9d350e415ca7265389a7c077faec1b7c5defe75040c017da75029b,repair,2.665475,entropy,32,80,8,10,160
,fcf6f39a3bc106618081a65aa123e390e2ba519f5f2e75221501ed1dff1ad727,repair,2.8355312,entropy,32,80,8,10,160
,d420ffe487d6ca6188895dc07c1a511afb0dc5e4c1c75d04b94a368255f4b84a,repair,3.2316544,entropy,32,80,8,10,160
,c75f93dd26dc6aeb8b336f3cdf21b7d0ea67b00b5713a1dc8539a3d49ea7679d,repair,2.50512,entropy,32,80,8,10,160
,938c279882697fa4895ded87a748a1b5666d0f25d6c8a371fe65354dcbdb8c19,repair,3.2602715,entropy,32,80,8,10,160
,d7d31ef8b189d67adace680e24c5e8e8add59d642b179faa336737c0cb27f0a4,repair,2.916904,entropy,32,80,8,10,160
,352510c0536b88199735e7b7b80803a62106f89bb7c0f195db4a52e00b57bac1,repair,3.713615,entropy,32,80,8,10,160
,14c7d4d1c59a76be3a4441cf8bfb383ce721878790858cf0af6952e507223a49,repair,3.7108774,entropy,32,80,8,10,160
,c8a9083fd13fe6242c3bde52fb46dc521d3a6caafa46916a8b1842569b1c3ff8,repair,2.929857,entropy,32,80,8,10,160
,ef13633af11f4a6e8fe7618088987f8e14d3701a48444fdd85de6648230a6ce5,repair,2.9242644,entropy,32,80,8,10,160
,f1e15a0cb8e18fa08fb6e0815fbe310b1ad11805a5ccb7d2bf9f59b19ba70d53,repair,3.319937,entropy,32,80,8,10,160
,a796c4d93fda3e63b6ec23c30bcce605e7e28a1502d29e508d85d848492eb572,repair,3.7387757,entropy,32,80,8,10,160
,31c1c78b79f9c6c0785931d2bf81f243f0625ebf19dbca8336b2ba22c4339e24,repair,2.997783,entropy,32,80,8,10,160
,9bb283bd3b607bb377d0ab2d66bb1c316c9037fc1ca37d8f17210f3a2d43fdaf,repair,2.943185,entropy,32,80,8,10,160
,f416fba237245237afc8ab7176c8dd9167fd44df1189e98536367d50ae888604,repair,4.1060023,entropy,32,80,8,10,160
,ab8c62e20f8b7bca87bef60c454c6cbb3e6c634a827bb5fc71383d0fa967f78d,repair,3.6294985,entropy,32,80,8,10,160
,b56a4b00153e362abf8aa1776ebd09b89c8a48a0c674ebb6e5cc7e9a1f3315a4,repair,3.2791145,entropy,32,80,8,10,160
,f378f302ba8d8c1abcfea562589cb04c45d565fe91d93f20a8055d01d1301cff,repair,2.6425323,entropy,32,80,8,10,160
,f680a16ccb13e25bf5e1932e0ab93885a8c235321f6a900f2da328447544aebd,repair,3.7185025,entropy,32,80,8,10,160
,e03f2f082b448c8d9a4db727492a58bb48bd0b02fc8d58da0a9616df3fcac4c1,repair,3.8635771,entropy,32,80,8,10,160
,57aaf29b88fe2f0584cb4d0a40f44cca521b8b4d7dd7ba1c1bff3b2cd02d294d,repair,3.5941699,entropy,32,80,8,10,160
,a1faa0c5d016d62b0075afd68019ea8f9cd2fa2185ff8d79598abba0cd3ac17f,repair,3.0000434,entropy,32,80,8,10,160
,e609890032f73892b6e41c8a552071b598bc4604aee0acdaccd0191d436d3692,repair,3.0910838,entropy,32,80,8,10,160
,420cd8dc1812876c1a24f2d1ad18323e0f0273f38736a993b5a4060862f7c583,repair,3.3434532,entropy,32,80,8,10,160
,58ece28184375af48c904c4296beac4b05d24073b77285c46c00177d42498221,repair,2.8369172,entropy,32,80,8,10,160
,95566a7d8fe4057f7f767c998c71440ffca0e7366f7d20695202825ea43c7eff,repair,3.3168755,entropy,32,80,8,10,160
,840c7a748894576a2e08b4faa176a62c96ea0dc317b6a4680ce4325b2cf435b8,repair,2.7382133,entropy,32,80,8,10,160
,32f86ecbd1f5321aeb3ebc2b4db23716facd5e02079b08b4dab6128f2e073f50,repair,3.3263378,entropy,32,80,8,10,160
,193928415eec9766958ce1a9bcbe80ea8b4034ed1d78ba878ddd483bbf36bdf4,repair,2.9867048,entropy,32,80,8,10,160
,067c60d068d960266c7f42583ce906cb9edb1062ed759f0c83b233d67954805a,repair,2.9489322,entropy,32,80,8,10,160
,3ef0bce136c917247ed799a514877c68b36c54aab56c162cec157faacbf64d68,repair,3.3511548,entropy,32,80,8,10,160
,fe7d6025bac7f183abd9d1a53dc9b0fa145756187759f1029135cee4e05d109d,repair,3.1369371,entropy,32,80,8,10,160
,7da5f70c1df4d63d93be6ccd5bc57bfbd4fe1967d3c0cf93d2fc7ed847ba102b,repair,3.7552426,entropy,32,80,8,10,160
,4516ca31cd49d159eb6d46d1e3f232a10d7fd33b95c0905ef6dda45ae3c76f5a,repair,2.7522678,entropy,32,80,8,10,160
,fec9328b902619371d88772ac25c0b946a5379c5ceb17087b38d020ee4005af3,repair,3.4163404,entropy,32,80,8,10,160
,2b23d2c9dbbe975df46140f8716465b458dbde2eead4a62ef17b90fbd0da07ae,repair,3.966237,entropy,32,80,8,10,160
,bdf33106a5a2498d8751aa1791b9cdf11a394cb027d60b8f4c825caf49f238c8,repair,3.6211452,entropy,32,80,8,10,160
,b5dc764d59b8792d8c9f18c73873e8d27de01bb30f212a50162141b84bc0ca2c,repair,3.0695858,entropy,32,80,8,10,160
,3119c9b27374758f3cd7e72760027664adb95307aaa5898cf4a67e5e9d3c7c66,repair,3.2447612,entropy,32,80,8,10,160
,9f24857ab8f1555a85c2d48faa595d50828b320d431326675dd3f01230b2c1c5,repair,3.0433426,entropy,32,80,8,10,160
,5689cbdb255ea7d8b88517c0ca29417100a4ae911f1945ff0f836dfdbb8eabd2,repair,3.7334678,entropy,32,80,8,10,160
,44d0420a5801f48a677f9ce2040bf9a839852439b8daf08f5066cab72c8b38af,repair,3.2282717,entropy,32,80,8,10,160
,01d04f28c1882e9712e404709650c816a9e614f7c828ea35ca7c32e7d7f13028,repair,2.9802608,entropy,32,80,8,10,160
,5ddd9e0fbbb4efad30a2e263a47363365add7863712e88f06c5bd3780fffa543,repair,3.2321906,entropy,32,80,8,10,160
,cc7c0bec0094dbfcd41c6429213014ca3f28f6fe532542f8567771dc0bc16f1c,repair,3.4457726,entropy,32,80,8,10,160
,b39fb8ad66df0a98675706db2090d1a9cb33caefae093e34f47c4b73169bba00,repair,3.288962,entropy,32,80,8,10,160
,67687f60f5a360055915f1c7ecd29f684c4e1d387e1c98b8d345e9b5de463d78,repair,3.7213032,entropy,32,80,8,10,160
,919a52e86d1d24838dda695869c8a461b208aa2ca7673f5895e8213df8632ce7,repair,4.07257,entropy,32,80,8,10,160
,fe7ea560ac8ddc705596d6c745afc6f89f57e8110156e110099e651acea53e87,repair,3.3036034,entropy,32,80,8,10,160
,2de106777895130951e7dfc1bf8a1cd8cefff0d6644d37f465104ccfdeecfa77,repair,3.077799,entropy,32,80,8,10,160
,9f85d78d483f621330eacf4b509c0ca985fdcd9b2ce9b175446636a539d12019,repair,3.431994,entropy,32,80,8,10,160
,d699181177c38737b69a8d59f03570991c478297406ac124bab32f376c0b17e6,repair,3.8301048,entropy,32,80,8,10,160
,aae6ec47c2b406f5792155cdc5f1832ce4b4494bc37ee8b76f1aca119bccf8b6,repair,3.462823,entropy,32,80,8,10,160
,4635f6e024e7c000c7b080fd9d862e9c93aa095e3e59f7559084788a71a40f07,repair,3.4594767,entropy,32,80,8,10,160
,a44f8a56d2b598acfb204633abafda89f7f70ced05c185d4483dc64c4e50787a,repair,3.6113539,entropy,32,80,8,10,160
,4292b83571b006b4621f74314e20f3e532fa664e348c5131f3bd8fa48f53fbab,repair,3.528741,entropy,32,80,8,10,160
,f1fc1567a9a102ee99add8a6e681be3364a214bab8ce7b396cd6382b5658f5a4,repair,3.2487261,entropy,32,80,8,10,160
,9b126c94238eee9692fdcbc27b504c080da4e02458dda01534ccf469d73cce11,repair,3.3390276,entropy,32,80,8,10,160
,9ebe5017af67bd894e8261c6173f50febfc48b0aa6d1094ebf5546153bef891d,repair,3.8561473,entropy,32,80,8,10,160
,fd81f83f86b1b12a6f6f2ad004619cdfecbdd6927e9199d36848603f8dc1968c,repair,3.3068752,entropy,32,80,8,10,160
,946148a0311703b0ab536b7cec34739b01d56f14b9bdea50aa9f14f1e1cee96d,repair,3.560665,entropy,32,80,8,10,160
,dd7cf8fa1c54e8f9cb3d88bf1add0b7f1c6d8a938fc5460f21e7f46adb4c4528,repair,3.7784338,entropy,32,80,8,10,160
,af442676d1db4a9203ff0d2a6154e7aa22dbd74a261c7f07080c20997808a769,repair,3.2897398,entropy,32,80,8,10,160
,767a3409d7fb0936cbdaa034d3ff81096da8c38e8ebbcd8c3892225b7d7fc4a9,repair,2.951469,entropy,32,80,8,10,160
,83ad3e80ac229f3a0278095d3b3c8a5794456c7e460eb922bf353702a47c7762,repair,3.246776,entropy,32,80,8,10,160
,d2543aa31a2bda9086fd89fe24719807e0ccd7bd88b6b24cdd0f8a562bcf5293,repair,3.9829807,entropy,32,80,8,10,160
,5704e7c29fbb5b38a6aac9b1d593113337b51d011710aae6b1a0fe8d82244cba,repair,3.2667766,entropy,32,80,8,10,160
,c805641e64af471e9f06b622bec1643dbe88f67d105b251995c49bb49fb811d8,repair,3.3162007,entropy,32,80,8,10,160
,2c8c289f2b37caf01fd38051f04a4bc4b4624177136cabc5d6d6d1864d802694,repair,3.97145,entropy,32,80,8,10,160
,5e93683a61ec7eb79f0e393e00ef8ffc8046a1c6eabb4756917a56d3031e8ff6,repair,3.4795632,entropy,32,80,8,10,160
,7b54bb76cd5f45421455b348c24365291a90b327303b78a6ef7ed7c09dd4e9b4,repair,3.9592648,entropy,32,80,8,10,160
,e54a3111bde23cef76d9380d1bf8419ba91a0317ca00a7bc9dd42f93667aa026,repair,3.7141078,entropy,32,80,8,10,160
,a0aa879d337a4c2a91f4f0202d71baa85df5b9bdcd7348dcc00a823748666229,repair,3.896686,entropy,32,80,8,10,160
,691c49b5307921ea54247c75523cf45a600c8bb8e31c839a6f18fff71b8638d1,repair,4.0937524,entropy,32,80,8,10,160
,2760aaac8daa8b612d292453f1c99a8229c49c45416fe75cd75c4df0c8a5c9ef,repair,3.3133633,entropy,32,80,8,10,160
,467c8be857278807caf86ca37bab4f04028e66a576205a161ffd755acecc449a,repair,3.8569994,entropy,32,80,8,10,160
,81f3f92956a55614539b11e1f4597d9c6ab9693da94a1b7c56f2c0562cb4cd40,repair,3.2777665,entropy,32,80,8,10,160
,b7276d8a81dad2331b2421451f8ae6e8533aa6db6892ec884b3212370436ac02,repair,3.4401019,entropy,32,80,8,10,160
,0e6129b732313c5a94bb84b2d5863776e180df976b3b29822b7a29d91bc2f439,repair,3.8692243,entropy,32,80,8,10,160
,acbc9df14ddfe1c29e69e143bdf3d25f2d320f3f469456fc99d33cb53ac401bf,repair,3.4522386,entropy,32,80,8,10,160
,454a641d8e49a4d64b2fffdb0e5a933c1d6b29f3560f5f55cd61aeb621712a6e,repair,3.782915,entropy,32,80,8,10,160
,87be802d576745fab009825b4f7e26f3139ac9e24e96222df228c84ce6c82015,repair,3.9187732,entropy,32,80,8,10,160
,16de25a21622575b9760ca92338e12fc9cd72ce061d7dd6ec9797ab7b9e4c17d,repair,3.3520904,entropy,32,80,8,10,160
,f7a3a2c74e90067d00e1e02793f11381f6af5b20236dafe380a36c5dd31769f6,repair,4.0163994,entropy,32,80,8,10,160
,244ec7df1f877a23479c43eb57d900c0ccefe7e264ac4bc3aac86729015204c3,repair,3.665708,entropy,32,80,8,10,160
,2e6c53390f031401b0d498f3b4f92ef780fcc9e9cd4d0394fbf3b06310533b63,repair,3.6864512,entropy,32,80,8,10,160
,ac4b7d31e19e7df000048aef00b7fe0491b23ee756b05ad30643d2e3f9a458bc,repair,3.772208,entropy,32,80,8,10,160
,d094eedc0b03ae4ee79fba60062d888b9876c40188db55068ac1a8a5ddc6a554,repair,3.586595,entropy,32,80,8,10,160
,58b322fd07825aafd66e94f45fcfeb5304c38509c0ef67a76d0bb013ee38955a,repair,3.5958343,entropy,32,80,8,10,160
,f7478c2b861874b50cc0654e4ef4f0e221dcc37d16e01431ca6d2762f2339b01,repair,3.8420942,entropy,32,80,8,10,160
,199edc288290237e67347d54acfe43a8e7965183d630c6fd48b42589ab6edcf7,repair,3.691111,entropy,32,80,8,10,160
,bf6e6319720c8c0343f181c7f18ec6abd2375255117f1d53743b8902b66895a1,repair,4.064941,entropy,32,80,8,10,160
,b2659bfcc8d81355282bc68b2f8b0140c8a555ff76bd317be146bd27f04bfb0b,repair,3.8736672,entropy,32,80,8,10,160
,09a010ca7c304ad7f19cea2c58621e5a298bc79fce544a432885096fc9e40239,repair,3.6883988,entropy,32,80,8,10,160
,6e24822fe16f7bc47901081021351f3947f1e1aa3e62323adf931af34d37c1b5,repair,4.0456915,entropy,32,80,8,10,160
,47bf1f833ced80ec09afaba6339b4cb8cad8affa24bf466cf9e35ef328b403e7,repair,3.9149792,entropy,32,80,8,10,160
,2577cf43768a96fa0f80f484b67494ebde40be39b46ebc2239d559d3e752f7ec,repair,3.9647598,entropy,32,80,8,10,160
,02a1ebc7a95db6532e7315d8efdf9bf0b3b0de890965bf1f1415223514c7ecdb,repair,4.0572743,entropy,32,80,8,10,160
,c51294ff02fa5157b61c10101f517070b0e2c352c60179dc357ef2085964a593,repair,4.5120907,entropy,32,80,8,10,160
,7df88e24f91e291b9256969a0f84a458dd7865de1cd6a22fcdedc199144e493b,repair,4.404264,entropy,32,80,8,10,160
,53af197fdaee5bc789fa05cc5775252b3a01ad946e9e226141809a2bbb2b7e83,repair,4.71492,entropy,32,80,8,10,160
