comment,key,operation,latency,protocol,inner_k,inner_n,outer_k,outer_n,num_concurrent
,64c53240a6844eb28c0552ead2d0d8a6d5f7c0f37e773f840ae135ee5c7cf766,repair,0.024190916,kademlia,32,80,8,10,480
,79622978a2ab63692c6a84ed8bd306f193ad43849aaf338e03669efd48d31f6d,repair,0.0196274,kademlia,32,80,8,10,480
,9280fd3b9f5632f4d618febbe702e6acb143d3a266c12ac57aaf06d88715ef7b,repair,0.021433437,kademlia,32,80,8,10,480
,c134558b44959d9d87ef26241abb39927d8534c5b6f28c075a2fecd67117f004,repair,0.03134884,kademlia,32,80,8,10,480
,c13333412a28935a051799f6ad404af526bae3d01f09d84554c42a3f86d4a636,repair,0.03405948,kademlia,32,80,8,10,480
,1fcd962b1792b9da624b933150adea52d50edf32a38e57559dfd95eef2668672,repair,0.021619473,kademlia,32,80,8,10,480
,3d40bc0bbe84fafff061fe6116b6fba4e57da6a5a9eb04827eec4848567514ce,repair,0.025318205,kademlia,32,80,8,10,480
,526a5a6df24c10e944a2ca9332ec267e08fc1fd7f2b067a0f1ccdf46b820a807,repair,0.023655504,kademlia,32,80,8,10,480
,549907a103dabf47e05e2b08fb8f2b5da00a6877156796759f7eacd7cec7e202,repair,0.02217452,kademlia,32,80,8,10,480
,76444b827d0046a8a78d854ebdf9aa3b2245b77b095421c9225fcb951bd409f2,repair,0.021262467,kademlia,32,80,8,10,480
,50703084a5cec40cae8b60da9ecc299826c0ccca023570f07a1e0b18fdceb259,repair,0.02362604,kademlia,32,80,8,10,480
,abdbead07ad7e5531df87582f72dec795e1c4d56510076721ac0597d90bff765,repair,0.020399377,kademlia,32,80,8,10,480
,507628fa4a77b846160379db0cf2dd7bce8b690db6e2c14e7cd1d2de4ef293be,repair,0.030614177,kademlia,32,80,8,10,480
,d1ce702e7d39301c7801516433dd7437010e41abe55e8a7b4b99fa55c9ad3c4e,repair,0.01945879,kademlia,32,80,8,10,480
,0db3c1b60ecc19acd9cfd8d9715ccbb7991c81447c42f2f837c90191693cd7d4,repair,0.020472772,kademlia,32,80,8,10,480
,4c792fd03ded5f32d4eb68a1392f8a7a4e949e42cb73386aabb6472252621a9d,repair,0.020683087,kademlia,32,80,8,10,480
,d9d6ef071f3a4b4d9946cb7dca535214ae89ac7d904fed87e65e093e0c24bb9a,repair,0.022357384,kademlia,32,80,8,10,480
,9c14d7876fb0a678f050e84366e971ad8715c4ca2c6e76e29108c9202ff4be26,repair,0.020517036,kademlia,32,80,8,10,480
,534782d6410001a85b5ded61669eb7481ab5e066cc87d03017a3d2641365e7fd,repair,0.02037517,kademlia,32,80,8,10,480
,795fdf62ce6677d29836635d270f677ed19cb732b530d8df64d122718731df96,repair,0.028925812,kademlia,32,80,8,10,480
,12951da4b367f0ed046e92d66a68941645669a2751829ce5422a46319531c889,repair,0.020836176,kademlia,32,80,8,10,480
,3cc3c6c6e9dc3fbb900821954cdd531b6a430346b3b0793385dc4342ee19c1a3,repair,0.019912047,kademlia,32,80,8,10,480
,2b1eb03fb8026001b873d03369648065906aa2cf90672f104382f6ee67f468cc,repair,0.0223944,kademlia,32,80,8,10,480
,8b6a8db6ac71b3641dc44e68b602bac7877c97f59a11b493dc5920406b358f39,repair,0.022997232,kademlia,32,80,8,10,480
,6df27d11fc2ac2d28c392f2f5699cbc3757ae2e946a9c2ceaa514bbd76feb477,repair,0.022642205,kademlia,32,80,8,10,480
,640ff2fd77f500c546fb2a2428f331f2bce87d6cb2a80c9d9a56a32d794c6cb6,repair,0.020103753,kademlia,32,80,8,10,480
,9ec766455a8677fdde2320026af277d8dffd479a89b98faa44af19878593f465,repair,0.023436904,kademlia,32,80,8,10,480
,e1efad625823773e4b621c493cc65817110d9ce2e2096a165cfd226d04f0c4e9,repair,0.024633825,kademlia,32,80,8,10,480
,c8b224d7ce59703287cb80352478bc4d5555950ca860281e692a64b6dd3d3b3a,repair,0.029067485,kademlia,32,80,8,10,480
,c8b1b534e6b815ad9bb86e5309e67a397cbd3a83a17b5a97f930a85fa62d2bea,repair,0.03265313,kademlia,32,80,8,10,480
,4f5af38e254f97cc13104a02f89f46fede38501575635dd44999c312a493bc1e,repair,0.020649092,kademlia,32,80,8,10,480
,544babea84bd21805d5856235c37440a88d75a024ac69a84680c11a57519a7e3,repair,0.019266492,kademlia,32,80,8,10,480
,1be1002f02b9fedbbfd8a85f2f84ebf1b9dcff4232cd3cc104333b4125026ebd,repair,0.025181752,kademlia,32,80,8,10,480
,19d086ddd10933fcdbc03f2686fdaa8d9f4f3b1dec02e770d95449e7ce576728,repair,0.022174107,kademlia,32,80,8,10,480
,8b42cd8e8036f87a911cf1a5fbc56bf024cb89ab49c9b36770587d4b3c4275d2,repair,0.023662368,kademlia,32,80,8,10,480
,74eb6dfd49db16400edf2173274f1e2bb6e55ce8c1e53a2b0741c3503dca8164,repair,0.020935277,kademlia,32,80,8,10,480
,79538c98edbd4f53379cd6c75b6b07ced8a5ed90e986b5bd0384b24dfa851618,repair,0.3364243,kademlia,32,80,8,10,480
,626ca7ca95d299bb43aab489176e6e3c7b370130761548d35f661005fe2f73a1,repair,0.023296429,kademlia,32,80,8,10,480
,8e5698599646a373c3f48fd1bccfc7a39e682b961d4c334f615f01587d7e4dc1,repair,0.019406913,kademlia,32,80,8,10,480
,ad101ab23f15980b3c47af11ec6eacd7f82065f9e812e7706b7b11960017a383,repair,0.021779401,kademlia,32,80,8,10,480
,0656518e6040b341c1da6dc4880c5ec679294fb7c95afb359c4d4a399867df3b,repair,0.020573478,kademlia,32,80,8,10,480
,4b3c9849d9a198bea845fd7b8b6e46734f3ef19229de466bd6e2cb82bd42f732,repair,0.021931829,kademlia,32,80,8,10,480
,12cff43d051f63e0e8f9b7311399171d8754e174a05e0311e5c4c813b25231f6,repair,0.01986412,kademlia,32,80,8,10,480
,a30902895fa2a5a4f84b1553c2d748b8ec7489128db675de0b200993aa580ef3,repair,0.02017726,kademlia,32,80,8,10,480
,14b6e448458868bba1de1cd769cea203e097f78de779dfe702e7fe34dc1bbebf,repair,0.01852828,kademlia,32,80,8,10,480
,c77d6b7e82d39c437e2f529bd5f57d088b9cdbed4823e1a96383f1bac32a1b38,repair,0.020168528,kademlia,32,80,8,10,480
,c23a57691e869cd6544297f721b59a4daea9bd49b384f38b2617ced698a097ee,repair,0.021344839,kademlia,32,80,8,10,480
,d07b630995a981ce000f4fd6c8fd32b589cade8f09580c6340dea382a1087c6e,repair,0.02114558,kademlia,32,80,8,10,480
,61f45ed1a6b0984dbdf3fb5fa7faf8747b042c68d5224eab9698a7cda74a4ab2,repair,0.021583216,kademlia,32,80,8,10,480
,7c673d4c1a5de2d06ac337af2fffc47f3382fc4e40640e899568ab56d424601b,repair,0.023439452,kademlia,32,80,8,10,480
,adda9d36c8b0e1ffca4ec65d676685d4fca66934521ff4eaf06f5a2038b7d378,repair,0.020454036,kademlia,32,80,8,10,480
,b0b6343cd12a302a688d9379a08d0dd42e6b9e40b3c86aadbb099d965f923eb5,repair,0.021479143,kademlia,32,80,8,10,480
,fb475f2fb439905e5eb569f77bb3e04eb6725579341797a3efb9e57d4725a8ab,repair,0.020379925,kademlia,32,80,8,10,480
,b408269f7cc95dea960fc24cb3e827ebe4f69b7b7c22c759083a5af2c4571f9b,repair,0.022651216,kademlia,32,80,8,10,480
,b069299ec1cb302a864210ae56216dd40662a0a3965ab8d64c3d4d36b21b8387,repair,0.020722568,kademlia,32,80,8,10,480
,02deb11eec40a0e49dff90515266d57f87b0f5ce8440fb3d35af4b77c98fc7ea,repair,0.025250554,kademlia,32,80,8,10,480
,38f353474551927814f904288e7de96a36da48031da1a064058c15dfdc129995,repair,0.020856721,kademlia,32,80,8,10,480
,310c9c60a69ede89038958a24801f6980c04e6151ac7366d7e9137021f6ca7db,repair,0.024586463,kademlia,32,80,8,10,480
,8169167b31492783956920395a19db3bfeadac977430833a7e31f37df5268e43,repair,0.017967116,kademlia,32,80,8,10,480
,e418deda83fb83ffe754b17ef43d4843361937176075a8fc472715759c38ddec,repair,0.019822532,kademlia,32,80,8,10,480
,ff0ca674dacd683a685c04cbec396512739722411d96341c48ad4362db168c4a,repair,0.021522367,kademlia,32,80,8,10,480
,90642570a91b474765439b853bae80a05213b712062cedcd1673b0ffacd8a80b,repair,0.02153373,kademlia,32,80,8,10,480
,bebf2b78672054a4c40d01833cc50225818ee413d07d1f3466ef727ba6443355,repair,0.02152906,kademlia,32,80,8,10,480
,369418b0cbbaeadd626420e3c4af022c883a7d6896496680c16f0e49623ae8da,repair,0.01925674,kademlia,32,80,8,10,480
,aa223e9acc06ad744be0015bf4f7f56e88f3c493d0750635ccc418df867ac879,repair,0.02369154,kademlia,32,80,8,10,480
,ee0ab42bf6374550a195171ef05622d765a6561e9843c31b30487a94d20f2350,repair,0.018571137,kademlia,32,80,8,10,480
,c2956aa4f4a61eb8870ca964d463ae4347e76f1cec027e9a7a1ad2246c09212c,repair,0.021794256,kademlia,32,80,8,10,480
,df41e975255df21783a3b17cb532a8c9aa9ba80814acff0d21dd6d109ffe9659,repair,0.025928624,kademlia,32,80,8,10,480
,cfd33c3f78ba4d8728d0373a114bcdab6ba6de5b92272ca697b664ec10636d1c,repair,0.021958008,kademlia,32,80,8,10,480
,e66d494f039614cff49997b67c4b6006d2a3b043a48e06003c28f0598ef3b2ca,repair,0.020870265,kademlia,32,80,8,10,480
,866561d787e4eb88295517972c11d94d2677efdd543a67f053c35be33faf0000,repair,0.02155992,kademlia,32,80,8,10,480
,6707814523b28c59e939433105b4e329e1e52b5ec4b620d7acf46e99e11f9452,repair,0.024632,kademlia,32,80,8,10,480
,05f55100ef240c53ea280994b96e9165eacf0b5e6595e894da3b67946a696edc,repair,0.019510463,kademlia,32,80,8,10,480
,541c6d2f1afb9b271d895226ef6301d6e79419607ecb2ba92a15e01b77bc57b1,repair,0.02153924,kademlia,32,80,8,10,480
,389d8590494ecae63e6ea61ddec9faa35d9fabc68be2c354618d85e05994ec08,repair,0.020016504,kademlia,32,80,8,10,480
,434717f96f9164efa874880a02593315949eb7e8ac2bf78301e089e35d20b5bd,repair,0.018922826,kademlia,32,80,8,10,480
,2946852e5fbe9cf40e0e3c2bd73bcfd831e1c743c3a1755f0223be9a2ee81ff7,repair,0.024100581,kademlia,32,80,8,10,480
,1d37b54c5f9b382c5b18b391cc66b8e8dadf537846d784b9efac0ffaaf331f40,repair,0.019989138,kademlia,32,80,8,10,480
,3e398bb9e7bcab633b1d7a2f796583e6cbca53c665910555f68285dcb45b537b,repair,0.020030921,kademlia,32,80,8,10,480
,73e57d8ca5dca145eb6dd0b66cc13e58bac33dce56a71d8e4fc35a8ccfd922a7,repair,0.025682842,kademlia,32,80,8,10,480
,ba9ff81f730d4b3974ebf1d54d373962964af162a2d227656b07817eb99530c6,repair,0.024777343,kademlia,32,80,8,10,480
,6638e657c0fa0206adb6f5eee7a88884f7bbba741557087f7963530437d82f78,repair,0.028442886,kademlia,32,80,8,10,480
,c090d816fc99d3a530e1245e6a54ca949911a2816ee4695a8a29bb29433c8bb5,repair,0.022988405,kademlia,32,80,8,10,480
,ea21a35075559a3cfb0fa562f7ddc3f956694c8757463521a439d7050960b63c,repair,0.02164422,kademlia,32,80,8,10,480
,ac1d3163b8415a3962629bd848b9c9c201df5f713f7ed9c44aafec186bf467af,repair,0.020442799,kademlia,32,80,8,10,480
,3a6c8357f3d098d50e9c44bf5f5e2de0ec8afb9a416e5a142f7c68be9dfa1dda,repair,0.024422608,kademlia,32,80,8,10,480
,759b2012617182b4e3fa9e06e33acc5490c9a2c2fdf6b0516326d362f3aca26a,repair,0.02559782,kademlia,32,80,8,10,480
,c76a5b3c1cb1564b0b29317642f5fd5b9305492474dacda0a8c8f334765d30b0,repair,0.019054161,kademlia,32,80,8,10,480
,663b4842a430a80983d6573ac220a85dc8a6d0e853fbd9957c7d22847e532f49,repair,0.33724788,kademlia,32,80,8,10,480
,9924d7302eaa15609446ee5f7887d5f38b4d010d4a9994736665834002fdd654,repair,0.026883708,kademlia,32,80,8,10,480
,346d751abb421a4b57539bb839b27f2b8dae8b4f36bf6ea1490beb1990530e51,repair,0.01968206,kademlia,32,80,8,10,480
,245adc29f96e1cfd21a611b52f5672d5bb2d24624c2eae2827311a3de819e429,repair,0.020597296,kademlia,32,80,8,10,480
,f3293efeedc6d86b78a2dc82dd648c0fb7483a25d89538d6c40a9a4477179b53,repair,0.01978267,kademlia,32,80,8,10,480
,91e443076724ae06e032bd5d549067f14165f5be30f135e78b7bc662251984a9,repair,1.5546016,kademlia,32,80,8,10,480
,9923a1e208609f26f5f46e860517e6e66f338f0a62025d4a696851fa368aa121,repair,0.6699142,kademlia,32,80,8,10,480
,6e9eb3625ab8f245da5642d8ce11274a7f540bdaf98d9d30f02051ea26632cff,repair,1.862927,kademlia,32,80,8,10,480
,acffea37a9018c7e1f03a7b92b018a02d264cd920a32b41e09dc2b891c1f8622,repair,1.7021456,kademlia,32,80,8,10,480
,7e81c9df9a377daa8804cedb945b8fd704a8b07ebb65beb9c2f6e240b9556244,repair,1.7958673,kademlia,32,80,8,10,480
,34f70d4eac0cf34004ef801f03b01c2503d7148739d203ebad1128ef1f2ccc65,repair,1.764817,kademlia,32,80,8,10,480
,4a2fc960c690ef8de02e8728280c1257f5b109a5ba8140fb1771375379f3b347,repair,1.8056612,kademlia,32,80,8,10,480
,dacea0ee06970588eecc136d442948c1050a08267d4a88425f27728603277b43,repair,1.7696584,kademlia,32,80,8,10,480
,f714d38150e510e3919dcafe6786a96928b025b754ffa93f02260e49b4a123c8,repair,1.7940724,kademlia,32,80,8,10,480
,21bddaa3d12ae257ab662200d72d65f20727aadf424def6b64abf2f93213d9ae,repair,1.6650754,kademlia,32,80,8,10,480
,cf6c1f4f6f73da0d7fa1068f2a2dfa7a04a1fbbbb46c7fce7ac8d16f73c574c2,repair,1.8816415,kademlia,32,80,8,10,480
,17c9325d3fb8d3485c5a84a33ee4ff111b18823f48dd8c9f2734a0b869936eb1,repair,1.7496961,kademlia,32,80,8,10,480
,a008d5ad6f868aebaffa8e1559b480b5670acff347b1cd13450a50c95a409da2,repair,1.7471621,kademlia,32,80,8,10,480
,a0cc9f301cdbdb1a2e1b7ea980b3aedc8fadecd232b6b6d26d3e1c2a9e86e50b,repair,1.904824,kademlia,32,80,8,10,480
,1077044280dcd532aeb92c785572529cdfa27db25b42b8788edda1be15194815,repair,2.0988085,kademlia,32,80,8,10,480
,cc4538d391e75970e34ed955eee45c16fc3b22e912c2cf5421897f8c03fe495a,repair,1.8729969,kademlia,32,80,8,10,480
,420960124ad926b8bf1929dfbc1640967332d704ae0560b9a8b097385ec39cfd,repair,2.033446,kademlia,32,80,8,10,480
,73167f2b7190b33fe82177e44aa0554cc9faa04d5b71b98cc0552d08f933eb44,repair,1.861095,kademlia,32,80,8,10,480
,ec847605b08891d1503ff6ac7769fe02935cc235db4e39d20e23e345795b89b5,repair,1.514395,kademlia,32,80,8,10,480
,6b6080bbba691bb7813c3f6c40df79e03739d18c7446ca78625131114da57e05,repair,1.9115784,kademlia,32,80,8,10,480
,1cdd6ef33364c9b91a5d3f622c5484ae5e36b0057a3bdc9c4486ae4827d6c961,repair,1.9130822,kademlia,32,80,8,10,480
,0706c4a4a2b50238dc78a6cf6934c7361c6fde3af72fe90e48a19aa2d8ba71ec,repair,1.7484999,kademlia,32,80,8,10,480
,fa896e11e8aba52b43413cce09994db92e16b2a11d6e5e194d563b8c22aa5591,repair,2.3398933,kademlia,32,80,8,10,480
,2cd280b601c6df524bcab853702a239a5a1bb9b65b4b64558173f236a7b9eeb3,repair,2.0672317,kademlia,32,80,8,10,480
,8c0f5ca253a7b58f128ab1bb9f68f0f10dbb5322a8e1166dd05989bc8a4e624f,repair,1.8764119,kademlia,32,80,8,10,480
,0eac70ba2225068c0ed078debcb0b97cac83fd9e1028c552ccdf05deacf0956e,repair,1.8319585,kademlia,32,80,8,10,480
,969465374ad4781f4b5a8edff1f9a943216737e4a711bfe365631b96bb2f22f9,repair,2.047871,kademlia,32,80,8,10,480
,c833162a5e515eff74b8bc260a91a2ca19ed296b74cc13c24dc1eeb5417087ed,repair,1.8688767,kademlia,32,80,8,10,480
,777fa128032690d09597c445beb470bae778b6ede08a6ad48980d9bbf6672e54,repair,1.8161099,kademlia,32,80,8,10,480
,8be13c65338e408552c279b7a3e36dfba4866deb62b335f58b5a3a9d0191bfb9,repair,1.7938033,kademlia,32,80,8,10,480
,a6312dbc46063a42a61a3705538949d547745f65648bf9bff4c274f097101f63,repair,1.7887566,kademlia,32,80,8,10,480
,b26d19736f3ac3302aa649da790c31a513a41722d55f150d8d1e925da598b7b3,repair,1.7017999,kademlia,32,80,8,10,480
,81bc00e1bb613b184ba713f9262c5f466bf4fe1d682933105dcdc41b523ff021,repair,1.7514853,kademlia,32,80,8,10,480
,ec95eb855428e9e1e0a3f998aca23a2edf09ac9469c9029e3da8a869cb608053,repair,1.8237503,kademlia,32,80,8,10,480
,00abbe0e5a5da836603e803205f8c2fb69e31fa3400ed312a78196a53e6a7e4a,repair,1.9011881,kademlia,32,80,8,10,480
,3bccb2bd32cae1ee4887fa5582e72bb27c5dd5bbcfff28a965b88ea095f10af2,repair,1.8116734,kademlia,32,80,8,10,480
,62579da36abe99bf827067bc32fc0333ba626297e26b9bdb3671999001cfbf9e,repair,1.9074816,kademlia,32,80,8,10,480
,058aa5e3ab4f8bdf2faf46891b30b83534eb3b1762f83bd3532a7d0879f9742f,repair,2.270972,kademlia,32,80,8,10,480
,cb4f558835c5223257639fbd7dece53b33d44634415cfa5006b4eda542fc68ec,repair,1.8712435,kademlia,32,80,8,10,480
,3012d0dba885455747fc6c78ae3782dffc29c71de764ac4c76d528b69e5e960e,repair,1.9031771,kademlia,32,80,8,10,480
,e2f1f8dbd4cec35099a67cbfd25b4bea3585c54cf8d0b7e33fa76ef26282fe12,repair,1.8238353,kademlia,32,80,8,10,480
,22b9f0eb44a578e3e3dad5d3ba8a4a9ca318cd4efb8c632b74cafa205ea49c78,repair,1.861782,kademlia,32,80,8,10,480
,5b73bf5bd9e247a652893fb30eee10b6ba375e34dcdca69012bcad0245d682ce,repair,2.384279,kademlia,32,80,8,10,480
,7d2546b2fffa74f2c7d14ed2a41a259cd9b58d70a1eaf6ec29819707f9d2ab79,repair,1.7432066,kademlia,32,80,8,10,480
,da61268f0b93784ba0aa131e65e35acdc0486b23d5b1e9c6ca4781355ec3ad60,repair,1.7030344,kademlia,32,80,8,10,480
,627be0b1fa287feb82a4e5e213c5802c63934ff67367e9bba726faa96bd26bff,repair,2.0457447,kademlia,32,80,8,10,480
,c14a3b9c0379b36bc1f818e0daa188aa0d5155b4b228357f86abc59bd90007b8,repair,1.6916049,kademlia,32,80,8,10,480
,04068caa7f2007e995611f7dd01ce1e7e926c9b8bb4960dd7e866032447cd08e,repair,1.9049432,kademlia,32,80,8,10,480
,ad00b19ddd33c13b25b305a5676ddc2289df51c4896e75c99d9e7271ac76eb5e,repair,1.8721421,kademlia,32,80,8,10,480
,db8135166d9416d5ece3c42a45dfebb02b773b751a8899d1b668cf32b5375413,repair,1.8749034,kademlia,32,80,8,10,480
,250ba639a890b8814a1ed30dc1ca71df21b10f4c2b935b3b8aeb37faa067b33b,repair,1.9661976,kademlia,32,80,8,10,480
,be8260649c854d5dc3e19a68b829692d2354f1fac743131bebfdc0fb16b5d281,repair,1.9062006,kademlia,32,80,8,10,480
,b96d681211ff415204eafe84f5146c3166706f3f42ac7b6915a04aabac04034d,repair,1.9018588,kademlia,32,80,8,10,480
,95b76536699b338469e09e9f3aa80c26f1f3d7d64bbee90567369426053b03a0,repair,1.8058827,kademlia,32,80,8,10,480
,34fd65c5d3575cebd8f65422517bf6c55b23025401b672fb4ad63b8c033d1649,repair,1.710138,kademlia,32,80,8,10,480
,772f9f74a64a2c751e8f3b4a2cba6bcd82a8a28f2c03193b6c213fbcf4187054,repair,1.8066137,kademlia,32,80,8,10,480
,ad50dcdb0066cef8e491ced6883e93cc4328b543881e71fcd3a89e78cfbcb343,repair,1.7901299,kademlia,32,80,8,10,480
,0eb88fbf4a8a6b507426ef695968b63abaafc60c4c24a1483821fb9a0312cd1d,repair,2.2118,kademlia,32,80,8,10,480
,203f618557d67d0dbb6320028d8ed8f9fee20d89e3d3bb8306c18655c9880b2d,repair,2.3637123,kademlia,32,80,8,10,480
,2db4b1d15a29006cee0c448d87b4a8a2cd7ec0999886eefe60e7e82c7eb59609,repair,2.19425,kademlia,32,80,8,10,480
,f3a253ad195ff2aeaa986887704a3b8770518e665e54f2994386c434fa6eaa72,repair,1.6518543,kademlia,32,80,8,10,480
,026519e255a49d989040a359074e17aa2ed55b71cef10625c27bdc5200bc5dd3,repair,1.7864811,kademlia,32,80,8,10,480
,4bee4b8105cee64d69bb7a2b84b1f525619429528d774be8028117f238b3ba7c,repair,1.7616742,kademlia,32,80,8,10,480
,4c89b8e4850fc46d7223efea05267c54266e0788a9a538c8ca37f6b3695e148d,repair,1.7595606,kademlia,32,80,8,10,480
,6b5b3ac1a13bab39fb8f6783c31690a57fcf8059659cdf38d0cf214f7509ee76,repair,1.7457843,kademlia,32,80,8,10,480
,97b6b9ab61859bbb38ecab08af12c96a4f126c25512da727cdd62e9f2e4b91a0,repair,1.8004634,kademlia,32,80,8,10,480
,4a22adf5fee957eb4afd928fe667a31dd78abc83ceca5d1685af5813b710fa78,repair,2.3226311,kademlia,32,80,8,10,480
,0e9043417c97dc7c0f0491b98b1f96ce14ac75092ea1b4a82fe142771ac644c7,repair,1.9021955,kademlia,32,80,8,10,480
,d1eb8fe9ceaea93f87e9d4e01694882c37fbab6b5120f0f07fa731b9429f194c,repair,1.8062174,kademlia,32,80,8,10,480
,d5c3c15d8d67301efc324597d93591cf4c8ce5a07cd6afa3b04f8a8a3ff47c3e,repair,1.9078381,kademlia,32,80,8,10,480
,35ca8910185d3721ea69240d67d5f6bcc7b91eaadaa21e731ba98f975d9931f1,repair,1.6885669,kademlia,32,80,8,10,480
,d94a0675dfcd56cbd964ff8bcf48ac1c6a2f5617e17010511aa5241744623b62,repair,1.9074166,kademlia,32,80,8,10,480
,b3ff4c87d09a31a8ac56d4be10b93fb495a073034fa140060e2ce086959e9be3,repair,1.7950802,kademlia,32,80,8,10,480
,09565da30b5e00cc781ec6f7912d0a6c113016716d5fd8d777acbb69bdfb2237,repair,1.7883227,kademlia,32,80,8,10,480
,55f4365580a119831fb5608e7cea85b1845972267ef8db29fa3e2a0842f2c21a,repair,1.7468224,kademlia,32,80,8,10,480
,1ac3023569cfa4adbbf7973256f85ddc5f38ee9f16dcfc8e55e05aa716bea10a,repair,1.8596716,kademlia,32,80,8,10,480
,7e8e8c2f5a4703eb67f924103d383cda350641f9069886e020f083674e7d770e,repair,1.7684281,kademlia,32,80,8,10,480
,ac93d26b9e5ae107ec845f8583087ffd535681949ced7ea5fa6af810ad2720f5,repair,1.8005602,kademlia,32,80,8,10,480
,6f4f735f39dfb241df166f3a52446cfc7a72e899257ef8b28ed44390de2ce185,repair,2.0658796,kademlia,32,80,8,10,480
,b89f19cf8c938a6358f342e4c9a4fb92b53f4d9d6fe39bb9e452482c0bd60cd2,repair,2.3513062,kademlia,32,80,8,10,480
,762948e3618c40c1993e347dfdae34e8e8b82311885e57de2fda44bd1c959633,repair,1.9216781,kademlia,32,80,8,10,480
,530e5d10a385a52ba78fa6e1c0effa68b26ac9fae7fc2af0cf10c3697415929f,repair,1.9089626,kademlia,32,80,8,10,480
,8acc054ac888fe2af1edbc00936d0651050c35d1f8f8293b9156c8c7e757664f,repair,1.8104587,kademlia,32,80,8,10,480
,dfb5710b2d3be10e944852d6f1831e4e9e57fb914362b19f9556a5252ccbaa0b,repair,2.2291954,kademlia,32,80,8,10,480
,d64d43bca4fc37c19c26966c1ce9ba10d7f17aadb4118d51add26e25887b86b9,repair,1.7984562,kademlia,32,80,8,10,480
,6dbd0abdfb931dd5b771e0672843068110f86e1a2eb6f522f835b79f2fe62d6b,repair,1.8874667,kademlia,32,80,8,10,480
,8e6fbd0f3670b1ac99a51ac8986c7f9c2df11d5c9cb17ff464fc372843839492,repair,1.9012396,kademlia,32,80,8,10,480
,c1a12b6c56d3ef416747f39fc827828cd0004cf087963023e48cd38265545b2a,repair,1.878259,kademlia,32,80,8,10,480
,5958c997a6268d5f13fd8c62c3ff14d9bea95c1ef91da53991dc8ab292185a34,repair,1.8817477,kademlia,32,80,8,10,480
,b1244a1b993fa6ce6cb7ada92704569df109c8cd1f806c97a449db18aa442e3f,repair,1.9108853,kademlia,32,80,8,10,480
,1dcdaccc3889d905ecea142c61697296a943e972da96d1bcfc441c918e68a9eb,repair,2.3813157,kademlia,32,80,8,10,480
,ce5dbc23277cd4c792c250dbc22227dcc3b43fd044614ed0323bb91f1cae266d,repair,2.4261353,kademlia,32,80,8,10,480
,d25405d4a4abfa2e4c741250a82b9776c101250f4dcd295375cea1f812418dbf,repair,1.8996302,kademlia,32,80,8,10,480
,bc06b70cacd12045c4ff9f72a9389192318555aac9380e60f1aacfc1954f38da,repair,2.3399434,kademlia,32,80,8,10,480
,d7adbe42d8f32bb2d7f7ac44a8c8ebc59e68ff8ce28f105f9f3302b60b26dcc4,repair,2.0559566,kademlia,32,80,8,10,480
,347a6a0c67010a40dfa17607bfd508af33051f251215720179219897bb213d54,repair,2.0639904,kademlia,32,80,8,10,480
